4 4
253 181 2
135 97 2
115 226 2
265 235 2
197 228 2
90 255 2
164 249 2
239 272 2
140 149 2
253 88 2
101 176 2
66 62 2
107 31 2
108 212 2
240 252 2
205 104 2
54 13 2
90 44 2
105 52 2
170 202 2
33 60 2
9 79 2
247 219 2
265 264 2
293 18 2
90 132 2
90 13 2
13 27 2
155 41 2
239 56 2
265 156 2
263 7 2
15 146 2
274 4 2
25 73 2
92 51 2
238 224 2
51 204 2
35 230 2
155 60 2
92 211 2
19 108 2
105 188 2
83 105 2
27 159 2
147 35 2
132 282 2
140 233 2
253 77 2
171 185 2
291 284 2
252 35 2
136 278 2
192 178 2
197 300 2
208 276 2
262 93 2
166 69 2
133 83 2
250 236 2
155 103 2
10 245 2
19 193 2
31 122 2
211 230 2
73 163 2
104 267 2
161 67 2
251 128 2
249 189 2
84 10 2
232 58 2
260 279 2
41 246 2
107 38 2
118 103 2
141 288 2
264 62 2
232 203 2
247 299 2
241 204 2
125 274 2
142 244 2
117 250 2
65 105 2
3 73 2
223 73 2
165 29 2
257 249 2
21 292 2
161 30 2
94 91 2
28 299 2
201 79 2
187 206 2
227 18 2
271 78 2
135 151 2
81 224 2
135 121 2
279 230 2
24 215 2
123 142 2
101 14 2
141 75 2
240 170 2
112 134 2
169 8 2
28 36 2
211 220 2
181 5 2
293 42 2
171 103 2
31 16 2
295 215 2
164 280 2
166 26 2
73 296 2
16 289 2
193 280 2
190 202 2
191 151 2
162 178 2
45 144 2
208 199 2
125 21 2
265 30 2
220 18 2
195 147 2
95 259 2
133 195 2
242 189 2
129 63 2
286 295 2
282 204 2
3 188 2
209 121 2
95 235 2
253 146 2
83 30 2
70 122 2
165 58 2
63 4 2
293 118 2
65 109 2
128 57 2
269 242 2
101 289 2
179 156 2
175 62 2
191 64 2
27 255 2
176 56 2
205 56 2
211 153 2
287 148 2
190 205 2
238 35 2
87 113 2
272 266 2
50 154 2
15 215 2
300 230 2
174 199 2
224 230 2
80 148 2
40 74 2
75 245 2
12 232 2
110 185 2
291 202 2
104 5 2
273 58 2
205 89 2
281 2 2
176 250 2
211 41 2
123 274 2
76 214 2
125 103 2
43 264 2
275 103 2
283 238 2
170 63 2
109 72 2
90 41 2
253 225 2
132 280 2
295 282 2
177 294 2
231 67 2
227 226 2
261 206 2
74 21 2
287 200 2
89 235 2
165 148 2
187 44 2
133 198 2
42 225 2
247 280 2
117 14 2
214 185 2
75 35 2
77 279 2
137 176 2
61 32 2
107 237 2
285 136 2
92 36 2
151 99 2
50 273 2
43 207 2
239 114 2
23 125 2
109 43 2
55 87 2
208 201 2
187 250 2
177 104 2
126 191 2
127 206 2
161 225 2
251 163 2
194 58 2
249 95 2
96 192 2
61 182 2
278 233 2
253 207 2
46 40 2
77 110 2
137 105 2
197 290 2
120 268 2
293 184 2
231 146 2
198 178 2
185 186 2
220 41 2
57 85 2
141 25 2
109 18 2
213 68 2
140 81 2
17 173 2
12 73 2
253 72 2
109 296 2
17 237 2
61 193 2
115 30 2
109 200 2
45 249 2
122 36 2
94 97 2
15 149 2
61 151 2
265 292 2
216 85 2
273 148 2
86 4 2
272 145 2
109 85 2
187 280 2
178 268 2
249 113 2
127 147 2
55 101 2
265 179 2
12 258 2
187 38 2
198 153 2
101 73 2
270 224 2
216 80 2
232 182 2
112 60 2
219 173 2
155 163 2
34 121 2
218 129 2
208 282 2
152 59 2
270 72 2
142 288 2
130 12 2
105 82 2
15 10 2
239 266 2
109 282 2
134 266 2
115 278 2
140 221 2
133 71 2
110 122 2
250 79 2
192 181 2
136 227 2
60 207 2
191 195 2
65 53 2
2 226 2
177 210 2
284 25 2
228 111 2
161 70 2
241 224 2
240 276 2
222 256 2
240 259 2
73 188 2
83 264 2
279 204 2
27 93 2
205 277 2
88 142 2
222 237 2
13 290 2
20 114 2
95 203 2
59 266 2
238 172 2
38 244 2
101 235 2
126 184 2
170 73 2
270 97 2
223 44 2
90 43 2
13 59 2
161 6 2
90 184 2
284 280 2
51 233 2
37 111 2
89 149 2
179 44 2
170 184 2
229 81 2
257 82 2
277 24 2
172 183 2
41 268 2
25 91 2
72 78 2
43 155 2
94 172 2
37 189 2
278 56 2
287 240 2
107 300 2
149 22 2
160 267 2
115 207 2
39 252 2
219 42 2
164 213 2
160 253 2
261 11 2
37 165 2
67 255 2
55 296 2
206 37 2
200 300 2
264 38 2
287 53 2
95 169 2
97 200 2
142 131 2
200 47 2
15 273 2
2 217 2
255 113 2
47 266 2
280 173 2
162 77 2
132 284 2
53 86 2
135 248 2
99 8 2
110 47 2
203 267 2
145 169 2
138 39 2
232 51 2
133 8 2
269 181 2
217 150 2
6 277 2
125 101 2
194 224 2
10 59 2
229 116 2
94 14 2
94 144 2
247 188 2
222 277 2
40 243 2
298 214 2
182 272 2
166 40 2
109 176 2
152 235 2
164 48 2
151 281 2
187 185 2
174 221 2
83 68 2
174 205 2
199 131 2
179 233 2
283 181 2
115 128 2
253 265 2
193 120 2
219 230 2
65 297 2
48 14 2
10 79 2
174 46 2
240 236 2
16 207 2
112 166 2
164 89 2
291 293 2
14 176 2
206 299 2
270 198 2
204 29 2
281 154 2
112 149 2
15 225 2
275 251 2
149 232 2
134 63 2
46 137 2
270 87 2
102 87 2
107 182 2
140 127 2
240 20 2
133 242 2
272 5 2
106 22 2
109 299 2
66 39 2
190 267 2
161 218 2
90 225 2
152 279 2
92 95 2
293 203 2
135 177 2
25 103 2
96 4 2
193 5 2
199 232 2
227 4 2
50 59 2
170 255 2
61 19 2
77 192 2
115 35 2
132 244 2
138 192 2
237 113 2
50 239 2
31 68 2
48 226 2
138 134 2
145 116 2
43 192 2
112 235 2
211 157 2
128 215 2
138 64 2
261 258 2
132 258 2
95 26 2
218 4 2
161 196 2
177 80 2
229 297 2
40 156 2
85 73 2
9 48 2
43 293 2
57 4 2
272 215 2
18 296 2
114 186 2
300 256 2
144 162 2
17 33 2
119 98 2
137 5 2
117 84 2
83 175 2
59 122 2
180 282 2
243 210 2
247 183 2
168 114 2
37 116 2
90 251 2
203 120 2
275 227 2
152 212 2
21 245 2
33 27 2
258 244 2
291 151 2
27 88 2
298 143 2
292 113 2
291 277 2
103 99 2
220 252 2
140 82 2
178 5 2
264 41 2
135 34 2
27 296 2
64 58 2
11 256 2
169 41 2
234 246 2
112 245 2
16 172 2
199 16 2
97 26 2
74 42 2
151 241 2
218 253 2
278 8 2
147 118 2
180 114 2
219 104 2
237 26 2
264 5 2
48 222 2
271 24 2
72 128 2
116 210 2
223 98 2
261 78 2
106 246 2
85 258 2
19 276 2
28 39 2
263 292 2
37 194 2
154 18 2
90 209 2
211 127 2
54 56 2
49 221 2
28 207 2
162 264 2
229 3 2
91 18 2
46 194 2
187 68 2
237 154 2
20 56 2
128 256 2
90 242 2
27 18 2
126 131 2
63 178 2
174 60 2
66 52 2
7 165 2
19 123 2
115 186 2
252 123 2
263 223 2
201 4 2
124 282 2
175 300 2
39 87 2
142 272 2
270 150 2
264 276 2
130 122 2
73 235 2
67 30 2
67 278 2
295 186 2
130 293 2
35 60 2
124 280 2
252 125 2
283 62 2
130 290 2
130 46 2
195 289 2
54 146 2
115 223 2
109 248 2
74 49 2
216 54 2
19 144 2
51 145 2
118 300 2
257 244 2
285 123 2
157 179 2
206 267 2
67 186 2
109 267 2
141 79 2
180 174 2
17 193 2
182 121 2
9 243 2
208 272 2
171 117 2
77 99 2
192 99 2
3 192 2
234 282 2
160 295 2
32 51 2
287 85 2
264 18 2
157 208 2
11 34 2
205 129 2
284 85 2
227 86 2
287 244 2
282 183 2
218 146 2
138 250 2
11 136 2
167 56 2
271 113 2
112 145 2
249 215 2
157 6 2
232 165 2
81 116 2
164 239 2
273 201 2
124 300 2
117 68 2
169 225 2
68 294 2
133 103 2
216 7 2
162 244 2
37 296 2
137 186 2
194 122 2
123 224 2
106 238 2
195 185 2
197 16 2
13 147 2
103 244 2
141 10 2
218 111 2
106 293 2
161 65 2
184 266 2
37 203 2
250 204 2
65 48 2
22 18 2
200 226 2
7 246 2
291 113 2
39 7 2
89 103 2
162 289 2
74 101 2
161 10 2
125 237 2
159 86 2
26 196 2
80 56 2
193 105 2
169 131 2
172 119 2
54 104 2
144 30 2
130 247 2
262 219 2
171 181 2
153 58 2
291 279 2
134 300 2
265 97 2
50 77 2
193 149 2
80 16 2
107 69 2
208 295 2
174 156 2
48 108 2
46 258 2
182 189 2
177 118 2
147 214 2
13 22 2
291 72 2
260 167 2
153 68 2
141 272 2
11 40 2
28 182 2
11 253 2
40 252 2
291 22 2
291 217 2
80 27 2
298 199 2
69 16 2
287 12 2
65 230 2
64 205 2
9 203 2
38 230 2
161 59 2
200 42 2
53 2 2
28 71 2
59 58 2
147 178 2
165 99 2
71 113 2
262 212 2
184 82 2
130 163 2
218 64 2
129 99 2
108 7 2
54 225 2
174 125 2
2 176 2
173 233 2
15 68 2
55 244 2
61 183 2
229 215 2
190 145 2
65 41 2
83 34 2
71 186 2
260 192 2
181 36 2
263 207 2
44 114 2
283 97 2
127 12 2
45 58 2
97 183 2
128 156 2
231 277 2
72 110 2
286 58 2
229 154 2
192 221 2
205 4 2
43 159 2
2 289 2
33 278 2
205 255 2
267 189 2
164 255 2
102 42 2
9 75 2
43 116 2
126 98 2
140 8 2
182 236 2
142 196 2
153 104 2
112 115 2
252 299 2
160 49 2
164 217 2
260 203 2
107 148 2
17 275 2
160 131 2
54 259 2
287 253 2
270 170 2
33 297 2
241 227 2
160 15 2
297 254 2
159 268 2
270 256 2
285 290 2
259 143 2
280 143 2
139 225 2
300 131 2
144 107 2
293 207 2
243 82 2
162 215 2
206 149 2
178 99 2
49 153 2
171 105 2
173 34 2
90 70 2
16 36 2
175 78 2
287 283 2
191 102 2
6 145 2
262 228 2
48 199 2
215 244 2
267 225 2
128 278 2
135 276 2
271 214 2
39 228 2
140 114 2
11 289 2
220 228 2
30 204 2
132 215 2
57 111 2
137 172 2
73 52 2
55 157 2
83 205 2
218 252 2
161 46 2
28 193 2
284 116 2
285 148 2
33 49 2
207 268 2
202 226 2
185 230 2
100 116 2
175 149 2
143 86 2
24 98 2
130 185 2
127 278 2
102 256 2
87 122 2
126 82 2
175 4 2
205 47 2
231 258 2
239 221 2
164 128 2
33 37 2
132 289 2
133 203 2
202 294 2
267 300 2
11 201 2
32 37 2
198 145 2
253 185 2
179 300 2
282 99 2
237 234 2
164 179 2
25 230 2
157 45 2
133 74 2
34 207 2
65 15 2
17 98 2
257 110 2
70 34 2
90 97 2
76 56 2
118 148 2
214 188 2
39 12 2
211 40 2
205 242 2
138 274 2
15 31 2
223 292 2
17 162 2
140 30 2
237 203 2
17 10 2
250 116 2
282 113 2
257 207 2
15 283 2
176 68 2
136 244 2
184 34 2
138 289 2
222 78 2
84 173 2
129 272 2
83 177 2
251 59 2
208 184 2
273 20 2
275 13 2
265 209 2
166 48 2
151 232 2
147 58 2
261 125 2
106 175 2
270 34 2
84 22 2
92 263 2
129 300 2
275 134 2
161 211 2
104 292 2
39 91 2
270 114 2
160 219 2
158 20 2
60 210 2
128 176 2
33 172 2
287 119 2
58 224 2
153 119 2
292 58 2
68 20 2
161 29 2
67 212 2
90 272 2
109 144 2
223 233 2
180 284 2
190 281 2
75 236 2
232 91 2
251 5 2
251 69 2
85 131 2
133 284 2
126 18 2
213 264 2
135 68 2
112 226 2
219 70 2
156 225 2
162 294 2
48 78 2
177 241 2
275 145 2
67 215 2
134 118 2
228 196 2
156 268 2
208 222 2
108 296 2
143 79 2
46 88 2
284 26 2
25 148 2
30 150 2
283 240 2
100 58 2
186 131 2
170 2 2
92 147 2
287 60 2
300 146 2
275 132 2
22 167 2
24 224 2
65 137 2
56 150 2
261 254 2
72 10 2
68 215 2
130 39 2
229 182 2
281 282 2
134 62 2
38 217 2
271 184 2
185 276 2
200 178 2
78 158 2
181 209 2
161 130 2
222 292 2
7 221 2
157 193 2
229 207 2
203 36 2
257 265 2
27 52 2
85 266 2
128 34 2
54 284 2
67 241 2
284 110 2
134 178 2
277 210 2
65 26 2
160 207 2
132 104 2
72 273 2
37 277 2
285 159 2
177 35 2
84 24 2
161 31 2
262 294 2
211 267 2
229 198 2
129 42 2
262 150 2
152 232 2
114 246 2
89 172 2
220 106 2
133 66 2
231 188 2
216 45 2
272 120 2
117 166 2
27 181 2
180 235 2
43 121 2
190 181 2
94 27 2
279 201 2
242 266 2
66 25 2
164 149 2
218 13 2
104 246 2
112 254 2
190 37 2
144 184 2
115 86 2
32 146 2
181 167 2
80 39 2
299 79 2
105 110 2
14 78 2
88 113 2
298 110 2
13 248 2
65 194 2
19 49 2
147 189 2
223 232 2
124 70 2
206 75 2
115 231 2
234 188 2
54 248 2
246 245 2
3 91 2
13 223 2
280 258 2
203 63 2
186 47 2
213 295 2
236 79 2
272 118 2
253 98 2
147 60 2
198 210 2
152 162 2
229 97 2
270 221 2
32 14 2
101 81 2
198 276 2
133 271 2
164 79 2
183 230 2
263 209 2
106 236 2
197 48 2
191 41 2
24 42 2
187 118 2
291 267 2
173 104 2
136 198 2
219 176 2
109 62 2
262 231 2
46 295 2
263 42 2
220 142 2
284 168 2
139 19 2
73 98 2
120 82 2
147 168 2
6 207 2
172 86 2
12 59 2
181 259 2
263 107 2
197 251 2
240 113 2
136 72 2
49 60 2
217 26 2
213 274 2
53 199 2
131 113 2
237 274 2
111 282 2
179 272 2
43 213 2
118 244 2
57 272 2
14 91 2
11 30 2
170 201 2
229 2 2
191 213 2
27 16 2
214 256 2
81 86 2
9 123 2
71 143 2
130 48 2
2 207 2
9 139 2
28 127 2
37 38 2
11 205 2
253 89 2
231 52 2
152 292 2
74 105 2
109 2 2
32 29 2
228 47 2
227 2 2
190 82 2
28 272 2
285 99 2
220 289 2
281 239 2
252 87 2
139 120 2
156 209 2
161 159 2
74 235 2
197 209 2
76 186 2
239 233 2
27 163 2
281 146 2
182 62 2
54 29 2
19 93 2
228 224 2
270 165 2
201 236 2
138 144 2
218 108 2
192 232 2
214 202 2
90 173 2
76 11 2
260 196 2
263 35 2
191 239 2
65 264 2
143 42 2
181 34 2
252 245 2
199 31 2
174 170 2
192 274 2
100 230 2
175 85 2
229 202 2
33 107 2
173 226 2
55 205 2
265 8 2
77 236 2
294 121 2
235 18 2
32 99 2
13 68 2
134 217 2
182 184 2
40 196 2
162 188 2
294 163 2
284 74 2
96 89 2
77 18 2
107 226 2
140 4 2
152 41 2
76 44 2
26 183 2
270 225 2
157 16 2
28 68 2
76 241 2
84 7 2
213 235 2
147 98 2
17 240 2
229 25 2
40 172 2
295 20 2
76 299 2
104 68 2
15 121 2
171 191 2
187 37 2
46 67 2
83 71 2
231 149 2
76 63 2
282 224 2
57 113 2
235 186 2
74 99 2
278 131 2
151 41 2
197 82 2
261 50 2
112 91 2
87 169 2
218 99 2
112 56 2
46 27 2
173 188 2
65 51 2
284 147 2
190 18 2
243 189 2
157 221 2
67 281 2
177 170 2
70 292 2
63 143 2
159 26 2
90 285 2
130 205 2
62 256 2
241 103 2
297 288 2
135 186 2
240 193 2
205 179 2
240 129 2
75 24 2
218 207 2
229 137 2
168 99 2
50 205 2
291 222 2
153 20 2
61 142 2
162 236 2
77 178 2
65 246 2
94 58 2
94 243 2
164 99 2
287 218 2
77 250 2
27 63 2
256 266 2
129 163 2
83 194 2
173 47 2
263 8 2
74 168 2
119 235 2
22 215 2
48 12 2
95 111 2
3 99 2
21 172 2
161 254 2
28 185 2
55 142 2
232 256 2
208 24 2
73 210 2
283 230 2
123 184 2
59 86 2
9 168 2
70 120 2
65 189 2
160 204 2
291 173 2
283 184 2
102 100 2
229 228 2
14 62 2
104 8 2
276 68 2
11 185 2
180 89 2
262 8 2
136 57 2
58 29 2
260 34 2
127 67 2
237 172 2
4 29 2
164 184 2
187 266 2
152 283 2
112 26 2
195 273 2
174 273 2
264 85 2
249 293 2
162 184 2
279 244 2
32 258 2
140 266 2
164 127 2
61 91 2
216 77 2
238 73 2
112 54 2
298 248 2
101 58 2
7 207 2
140 24 2
271 230 2
108 47 2
261 238 2
195 258 2
92 213 2
278 36 2
149 63 2
3 79 2
187 251 2
65 75 2
261 248 2
34 5 2
165 178 2
193 215 2
144 254 2
92 166 2
247 235 2
137 98 2
157 165 2
20 143 2
92 68 2
280 91 2
6 107 2
83 99 2
85 224 2
112 217 2
117 93 2
96 38 2
125 272 2
115 122 2
211 221 2
257 40 2
76 221 2
20 163 2
156 70 2
2 150 2
208 215 2
194 236 2
3 87 2
128 183 2
108 8 2
187 159 2
176 210 2
12 230 2
90 110 2
257 285 2
191 59 2
274 224 2
9 193 2
90 111 2
60 158 2
152 240 2
260 93 2
171 39 2
168 63 2
66 155 2
187 146 2
154 5 2
141 44 2
50 294 2
114 296 2
164 257 2
197 99 2
63 236 2
49 238 2
59 235 2
126 219 2
65 207 2
177 32 2
95 63 2
208 49 2
53 98 2
37 63 2
223 182 2
114 148 2
232 258 2
272 36 2
32 24 2
127 259 2
96 75 2
201 150 2
106 16 2
54 227 2
147 184 2
220 115 2
260 21 2
128 173 2
284 73 2
54 290 2
198 114 2
206 219 2
31 42 2
141 165 2
86 116 2
30 110 2
97 149 2
81 24 2
96 34 2
32 53 2
89 146 2
262 70 2
53 114 2
133 159 2
55 248 2
287 99 2
125 73 2
195 170 2
160 66 2
167 52 2
67 27 2
49 156 2
12 226 2
62 236 2
156 214 2
132 292 2
283 156 2
4 99 2
269 94 2
271 277 2
74 258 2
174 111 2
93 22 2
206 87 2
177 198 2
21 279 2
249 27 2
13 212 2
67 100 2
159 226 2
60 169 2
75 68 2
269 153 2
123 236 2
264 143 2
170 292 2
162 154 2
129 41 2
109 258 2
70 281 2
171 44 2
180 128 2
283 21 2
132 181 2
157 59 2
168 203 2
270 277 2
247 116 2
170 7 2
141 59 2
132 156 2
65 290 2
41 245 2
291 43 2
257 108 2
205 156 2
242 178 2
236 215 2
291 201 2
194 225 2
177 179 2
220 234 2
46 259 2
297 158 2
100 31 2
205 244 2
262 3 2
105 215 2
243 247 2
156 142 2
286 24 2
31 104 2
239 202 2
109 63 2
125 225 2
38 87 2
140 106 2
262 213 2
262 143 2
26 150 2
191 162 2
276 215 2
38 169 2
273 146 2
178 143 2
12 123 2
271 199 2
125 110 2
247 34 2
191 163 2
161 143 2
202 268 2
175 119 2
108 159 2
217 47 2
64 178 2
53 102 2
133 204 2
135 102 2
127 290 2
40 242 2
50 215 2
127 129 2
129 274 2
6 70 2
81 178 2
11 212 2
258 204 2
89 142 2
9 251 2
40 173 2
293 37 2
17 22 2
42 233 2
205 82 2
209 266 2
165 255 2
112 204 2
110 73 2
107 82 2
197 191 2
63 87 2
211 142 2
40 10 2
190 14 2
55 4 2
221 52 2
145 183 2
171 283 2
67 185 2
15 213 2
46 115 2
251 7 2
117 254 2
15 101 2
208 155 2
130 144 2
31 282 2
44 116 2
170 198 2
15 290 2
115 245 2
97 286 2
53 47 2
240 298 2
40 250 2
48 37 2
54 217 2
32 106 2
233 226 2
262 127 2
12 154 2
109 159 2
109 44 2
191 43 2
187 221 2
76 29 2
176 26 2
206 234 2
14 63 2
259 169 2
46 10 2
260 290 2
239 121 2
257 195 2
295 22 2
228 297 2
92 81 2
2 167 2
31 165 2
10 221 2
271 251 2
216 98 2
239 78 2
233 4 2
6 58 2
239 63 2
272 38 2
160 110 2
287 239 2
124 265 2
242 82 2
248 264 2
139 194 2
252 128 2
137 256 2
185 79 2
269 49 2
19 88 2
287 16 2
33 266 2
238 103 2
189 52 2
10 282 2
177 225 2
45 78 2
27 241 2
251 12 2
15 274 2
228 104 2
287 61 2
195 234 2
91 131 2
19 201 2
232 62 2
297 20 2
228 219 2
265 3 2
66 128 2
276 47 2
214 184 2
23 95 2
135 2 2
206 34 2
41 209 2
61 18 2
23 25 2
164 65 2
203 274 2
208 258 2
238 300 2
297 245 2
27 182 2
251 57 2
130 266 2
129 79 2
270 196 2
62 150 2
123 235 2
11 32 2
232 110 2
243 159 2
109 129 2
280 236 2
115 147 2
265 39 2
53 169 2
227 225 2
199 113 2
138 49 2
35 215 2
100 82 2
112 175 2
280 163 2
35 114 2
227 104 2
49 4 2
93 201 2
5 113 2
134 235 2
129 146 2
179 86 2
100 18 2
133 163 2
71 288 2
222 255 2
16 113 2
265 102 2
298 163 2
94 156 2
7 256 2
109 219 2
151 159 2
257 103 2
65 24 2
14 4 2
15 60 2
220 66 2
273 246 2
109 70 2
151 134 2
43 25 2
164 98 2
142 146 2
30 129 2
128 122 2
171 60 2
211 247 2
135 159 2
265 158 2
149 154 2
265 189 2
45 259 2
54 245 2
177 45 2
109 87 2
197 263 2
171 237 2
193 125 2
66 228 2
94 217 2
141 229 2
229 200 2
166 123 2
65 257 2
13 179 2
179 52 2
298 2 2
207 5 2
20 150 2
263 120 2
152 32 2
20 294 2
250 215 2
91 196 2
105 16 2
92 291 2
60 255 2
213 105 2
161 206 2
54 93 2
171 97 2
222 299 2
21 167 2
169 289 2
164 34 2
204 47 2
241 51 2
161 94 2
105 219 2
78 254 2
284 93 2
216 33 2
76 240 2
130 274 2
139 212 2
299 16 2
251 214 2
13 292 2
85 188 2
136 237 2
30 77 2
46 104 2
138 58 2
157 23 2
84 8 2
67 192 2
140 299 2
112 168 2
12 104 2
216 233 2
237 105 2
283 145 2
220 42 2
209 98 2
271 203 2
5 86 2
164 174 2
120 245 2
135 174 2
283 167 2
113 245 2
130 187 2
208 154 2
146 26 2
205 236 2
237 25 2
66 113 2
152 213 2
74 93 2
171 35 2
124 132 2
70 142 2
180 191 2
117 191 2
13 155 2
119 254 2
258 246 2
182 79 2
123 58 2
141 19 2
140 180 2
20 58 2
278 239 2
94 255 2
49 175 2
72 198 2
68 224 2
2 202 2
140 244 2
117 148 2
110 254 2
180 255 2
102 68 2
12 200 2
69 47 2
40 88 2
115 74 2
231 144 2
53 182 2
298 104 2
54 115 2
210 188 2
69 178 2
284 119 2
135 178 2
96 82 2
269 202 2
291 209 2
13 14 2
176 119 2
177 94 2
71 87 2
228 170 2
6 21 2
216 53 2
290 281 2
206 289 2
187 145 2
180 47 2
293 277 2
40 163 2
60 10 2
291 128 2
42 209 2
264 186 2
80 213 2
112 107 2
284 282 2
139 50 2
139 172 2
34 24 2
62 47 2
139 201 2
94 189 2
260 175 2
264 167 2
137 93 2
276 85 2
219 10 2
165 119 2
248 68 2
72 205 2
253 49 2
275 296 2
154 99 2
61 78 2
257 16 2
143 244 2
132 159 2
178 79 2
70 225 2
297 264 2
76 134 2
263 289 2
197 175 2
241 182 2
237 129 2
260 218 2
67 129 2
182 256 2
91 230 2
180 20 2
200 203 2
7 58 2
122 82 2
228 94 2
283 297 2
242 145 2
90 239 2
264 163 2
273 268 2
300 26 2
193 20 2
211 253 2
169 196 2
32 5 2
62 167 2
157 254 2
197 177 2
108 2 2
96 12 2
239 8 2
205 159 2
80 267 2
253 205 2
133 276 2
214 85 2
50 95 2
177 33 2
135 146 2
269 147 2
123 215 2
231 5 2
199 37 2
94 273 2
102 110 2
157 296 2
218 38 2
271 255 2
284 14 2
213 183 2
80 64 2
249 128 2
271 242 2
296 36 2
290 8 2
169 224 2
135 21 2
234 233 2
260 202 2
152 150 2
231 10 2
241 185 2
32 168 2
172 234 2
92 109 2
11 217 2
271 219 2
205 153 2
51 103 2
14 169 2
200 282 2
67 57 2
140 268 2
96 154 2
38 131 2
179 178 2
216 224 2
195 51 2
48 27 2
144 234 2
53 280 2
122 266 2
211 2 2
55 185 2
64 198 2
284 266 2
231 173 2
97 215 2
76 18 2
192 215 2
252 198 2
55 84 2
17 206 2
218 48 2
232 21 2
137 57 2
174 84 2
231 256 2
142 111 2
174 238 2
53 137 2
269 223 2
138 225 2
251 252 2
291 78 2
32 192 2
76 8 2
45 118 2
215 183 2
76 121 2
297 153 2
15 89 2
216 215 2
10 143 2
166 77 2
80 101 2
65 281 2
222 98 2
151 172 2
227 47 2
170 176 2
156 159 2
65 39 2
9 288 2
90 151 2
19 210 2
222 158 2
71 194 2
39 237 2
200 165 2
195 150 2
248 178 2
178 279 2
133 99 2
299 255 2
81 221 2
252 169 2
295 230 2
5 79 2
28 25 2
112 13 2
156 202 2
138 89 2
109 121 2
257 181 2
54 123 2
142 114 2
102 86 2
111 258 2
284 228 2
287 22 2
126 125 2
14 258 2
137 159 2
136 279 2
153 158 2
179 37 2
40 69 2
92 47 2
177 173 2
298 173 2
46 14 2
75 254 2
60 154 2
23 282 2
250 266 2
193 104 2
138 264 2
2 98 2
108 281 2
90 134 2
156 267 2
275 176 2
92 104 2
39 103 2
222 183 2
23 229 2
160 143 2
139 241 2
135 6 2
212 99 2
199 185 2
173 185 2
101 8 2
156 227 2
277 120 2
257 75 2
213 225 2
39 10 2
231 74 2
14 119 2
135 72 2
106 52 2
249 71 2
67 6 2
133 282 2
154 52 2
94 292 2
261 143 2
253 195 2
293 300 2
184 209 2
9 26 2
106 86 2
247 68 2
66 103 2
108 239 2
298 179 2
50 56 2
88 4 2
258 183 2
179 22 2
117 125 2
159 276 2
192 158 2
293 107 2
46 136 2
261 239 2
248 203 2
193 145 2
77 122 2
39 142 2
23 280 2
42 215 2
166 227 2
205 31 2
115 176 2
127 205 2
87 201 2
285 255 2
151 202 2
112 249 2
138 160 2
298 259 2
69 264 2
34 68 2
89 245 2
218 59 2
83 148 2
153 41 2
97 195 2
182 178 2
71 266 2
133 192 2
45 52 2
190 50 2
27 35 2
152 246 2
66 243 2
143 150 2
84 118 2
91 116 2
220 31 2
115 142 2
105 221 2
38 196 2
37 78 2
134 255 2
211 88 2
55 128 2
140 96 2
197 163 2
238 44 2
216 30 2
28 33 2
55 54 2
137 44 2
137 146 2
176 82 2
127 292 2
268 36 2
30 47 2
228 203 2
287 139 2
110 167 2
221 36 2
124 15 2
126 41 2
27 42 2
273 8 2
240 277 2
211 51 2
281 244 2
80 33 2
268 148 2
290 18 2
201 163 2
197 184 2
141 190 2
157 233 2
57 150 2
65 116 2
161 217 2
195 172 2
46 234 2
13 2 2
133 27 2
95 131 2
187 22 2
69 233 2
42 47 2
219 185 2
80 151 2
252 230 2
16 295 2
92 66 2
283 280 2
80 193 2
159 282 2
190 126 2
187 71 2
14 143 2
166 4 2
63 214 2
203 21 2
27 189 2
145 268 2
100 20 2
180 220 2
199 170 2
136 38 2
151 2 2
45 74 2
197 15 2
71 7 2
130 242 2
71 12 2
6 155 2
2 204 2
23 87 2
90 228 2
223 214 2
262 128 2
11 244 2
51 29 2
165 294 2
288 42 2
265 195 2
244 224 2
112 87 2
70 85 2
126 87 2
133 263 2
277 294 2
138 279 2
43 202 2
25 183 2
4 150 2
124 257 2
271 225 2
286 279 2
138 48 2
191 225 2
298 26 2
205 18 2
101 288 2
168 210 2
142 44 2
290 78 2
271 123 2
80 150 2
217 292 2
173 60 2
265 75 2
241 277 2
9 226 2
65 64 2
69 159 2
174 116 2
168 300 2
57 7 2
133 259 2
87 266 2
37 79 2
136 37 2
165 47 2
88 120 2
202 292 2
124 210 2
114 98 2
53 293 2
139 125 2
44 21 2
231 255 2
7 273 2
33 23 2
284 21 2
267 201 2
181 256 2
117 110 2
227 299 2
288 221 2
51 104 2
133 236 2
63 217 2
269 217 2
28 194 2
67 288 2
94 282 2
140 273 2
132 58 2
275 45 2
100 16 2
130 125 2
51 56 2
147 99 2
194 2 2
32 163 2
247 131 2
88 149 2
251 18 2
151 100 2
265 48 2
66 204 2
114 282 2
211 286 2
3 245 2
123 131 2
166 264 2
84 176 2
67 154 2
67 249 2
175 121 2
130 212 2
241 87 2
229 212 2
33 206 2
115 29 2
265 188 2
243 3 2
269 166 2
185 204 2
9 199 2
61 206 2
144 300 2
275 255 2
69 78 2
53 156 2
259 85 2
164 59 2
128 118 2
137 163 2
161 298 2
89 120 2
178 186 2
31 236 2
241 279 2
156 196 2
213 268 2
